,playlist_id,title
0,1982735,6298
1,1982735,11086
0,8737774,1553
1,8737774,11365
2,8737774,17525
3,8737774,13190
0,5020568,4588
1,5020568,13482
2,5020568,2287
3,5020568,12636
0,8921250,17475
1,8921250,11914
0,5142793,15936
1,5142793,6272
2,5142793,13482
3,5142793,12636
4,5142793,18698
0,8994496,692
1,8994496,9581
0,5016142,2065
1,5016142,11157
2,5016142,11847
3,5016142,9115
0,5477254,2136
0,7114857,5947
1,7114857,11914
0,8769237,4588
0,8629011,10903
1,8629011,12671
0,11502075,17972
0,8552817,18646
1,8552817,14448
0,7038623,1876
1,7038623,18099
0,213055,6841
1,213055,8055
2,213055,13791
3,213055,4721
0,3239180,1767
1,3239180,19687
2,3239180,1227
0,7167349,3564
1,7167349,2531
2,7167349,7846
3,7167349,5458
4,7167349,20878
0,7408022,19143
1,7408022,19171
0,11312666,15119
1,11312666,11425
0,5770566,8484
1,5770566,20471
2,5770566,15919
0,8161086,8817
1,8161086,17427
2,8161086,18925
0,10730029,19676
0,952018,17060
1,952018,14448
0,10835313,8823
1,10835313,9581
0,10953598,11444
0,4114863,18048
0,3672512,8699
0,3658223,16112
1,3658223,8369
2,3658223,15029
3,3658223,1227
4,3658223,15818
0,8161698,19676
0,5363445,19676
0,4719187,13118
1,4719187,8396
0,2416102,17953
1,2416102,18698
0,3502467,17388
1,3502467,19349
0,3732800,17660
1,3732800,4659
2,3732800,13482
3,3732800,18698
0,7956533,19676
0,3454708,10523
1,3454708,12719
0,3266700,3624
0,5953162,239
0,7907481,13728
0,6973389,13245
0,8540471,244
0,4395927,15227
1,4395927,2422
2,4395927,10932
3,4395927,13482
0,11685033,12376
0,8076039,19676
0,10614846,2920
1,10614846,3326
2,10614846,8283
3,10614846,490
4,10614846,13987
5,10614846,1227
6,10614846,11914
0,8724249,19947
1,8724249,7934
0,4303088,11263
1,4303088,14448
0,5171766,17182
1,5171766,14448
0,7835629,19676
0,8812947,18075
0,8133673,17203
1,8133673,14448
0,11692001,17388
1,11692001,9857
2,11692001,11095
3,11692001,17427
0,11168125,19676
0,6398116,13987
1,6398116,18870
0,8543752,17246
1,8543752,14448
0,8046115,13097
1,8046115,17797
0,5171566,13097
1,5171566,17797
0,7666137,13097
1,7666137,17797
0,311130,10430
1,311130,17797
0,5921092,17797
1,5921092,13743
0,6841460,1391
1,6841460,10523
2,6841460,7000
3,6841460,12719
4,6841460,14448
0,7068232,110
0,6137155,19676
0,6457868,7350
1,6457868,2287
0,5196031,392
0,3590351,4776
0,2913821,8791
1,2913821,7369
2,2913821,17427
0,5280226,11788
0,20632,3739
0,3605096,5762
1,3605096,14818
2,3605096,848
3,3605096,20629
4,3605096,6382
5,3605096,12995
0,8180732,7152
1,8180732,14953
2,8180732,7000
3,8180732,3624
0,370775,14666
1,370775,6485
2,370775,12636
0,414855,11914
0,4272014,2287
1,4272014,18698
0,11450621,8474
1,11450621,12636
0,8325925,16724
1,8325925,17211
2,8325925,4588
0,4366041,14684
1,4366041,17014
2,4366041,15204
0,326886,2249
1,326886,16573
2,326886,17800
3,326886,19003
4,326886,2853
5,326886,9438
0,6670026,1537
1,6670026,9346
2,6670026,7000
3,6670026,15818
4,6670026,18925
0,3391765,8809
1,3391765,15204
0,3069765,700
1,3069765,967
0,3270346,16350
1,3270346,14170
2,3270346,9581
0,4090232,2622
1,4090232,9522
2,4090232,3844
0,1323493,19676
0,10273718,16681
1,10273718,2586
0,10985296,1613
0,3971274,7875
1,3971274,7353
2,3971274,1227
0,7727407,15374
1,7727407,9851
0,11392033,10305
1,11392033,16350
2,11392033,4706
3,11392033,9581
0,8671675,11620
1,8671675,10041
0,6437289,11979
1,6437289,2272
2,6437289,10903
3,6437289,9438
4,6437289,12671
0,5222864,15018
1,5222864,2554
0,4247027,239
1,4247027,1731
0,7681649,19676
0,3798096,469
1,3798096,14448
0,4321671,442
1,4321671,20724
2,4321671,14448
0,221725,559
1,221725,416
2,221725,14448
0,5144540,20725
1,5144540,378
2,5144540,14448
0,11465786,327
1,11465786,14448
0,11524512,17440
1,11524512,14448
0,7465467,5263
1,7465467,11914
0,2939452,5263
1,2939452,15029
0,3167809,5572
1,3167809,16724
2,3167809,15919
3,3167809,1227
4,3167809,15818
0,2491807,16580
1,2491807,18444
0,5987208,17
0,11683498,19017
0,3807071,19017
0,5892831,4166
1,5892831,18444
2,5892831,20102
0,2943299,17832
1,2943299,18444
2,2943299,29
0,7134452,8937
1,7134452,6865
2,7134452,29
0,11553749,19017
0,10671336,16903
1,10671336,8721
2,10671336,15029
3,10671336,13482
4,10671336,15818
0,7211241,17636
1,7211241,10857
0,3183553,12180
1,3183553,2485
0,4056441,8913
0,11365468,19676
0,4625799,19922
1,4625799,12512
2,4625799,7934
3,4625799,7194
0,138915,16646
0,6918188,10604
0,3403205,13581
1,3403205,12995
2,3403205,12636
3,3403205,9438
0,7246244,2475
0,10818212,14388
1,10818212,962
0,6509465,19676
0,7541366,19676
0,6642467,1586
1,6642467,998
2,6642467,7873
0,6932931,2434
1,6932931,15342
2,6932931,8399
3,6932931,16971
0,8487756,16399
1,8487756,17449
0,3138421,19676
0,7113245,11848
1,7113245,1227
2,7113245,11095
0,2610343,19676
0,5915291,19676
0,6378534,8253
0,3223997,16394
0,3646144,20368
1,3646144,9285
0,4579026,14597
0,4924553,5901
1,4924553,17870
0,10852096,19676
0,11418185,8668
1,11418185,18234
2,11418185,13444
3,11418185,15481
0,6563020,13987
0,3415590,2009
0,7445911,2009
0,241275,19676
0,11264633,20724
1,11264633,12995
2,11264633,18783
3,11264633,14448
0,7541470,19119
1,7541470,13987
2,7541470,18527
3,7541470,1227
4,7541470,12636
0,3281021,12773
1,3281021,18522
0,1873557,14907
1,1873557,18683
0,7396068,12995
1,7396068,14448
0,1513816,19676
0,3404450,13610
0,5428393,4104
1,5428393,9115
2,5428393,233
0,7487418,18389
1,7487418,18694
0,273673,2915
0,11703489,17624
1,11703489,19111
2,11703489,3624
0,7818769,7375
1,7818769,17573
2,7818769,6957
3,7818769,18698
0,10873921,4619
1,10873921,20269
0,11761555,13482
1,11761555,2287
2,11761555,18698
3,11761555,11695
0,3332753,15211
0,8531395,14448
0,11346804,2346
1,11346804,16388
2,11346804,16694
3,11346804,10888
4,11346804,248
0,8679829,19676
0,3396279,207
1,3396279,14448
0,8377701,19676
0,3611199,19676
0,5164278,15818
1,5164278,14697
0,10963434,3163
1,10963434,19553
2,10963434,7823
3,10963434,3944
0,2831242,5471
1,2831242,19232
2,2831242,8823
0,8740778,15291
1,8740778,8823
2,8740778,8691
0,8604094,6521
1,8604094,12094
0,489030,1131
1,489030,5625
0,3125251,4837
0,7962625,9163
0,6073558,17505
1,6073558,10878
2,6073558,7442
0,8594604,13056
1,8594604,14694
2,8594604,13540
3,8594604,12636
4,8594604,7194
0,7909679,6000
0,5487679,14556
1,5487679,6627
2,5487679,13482
3,5487679,17427
0,3246387,9628
1,3246387,14440
0,11273233,19676
0,7187382,868
0,4803335,19676
0,4017616,17345
0,546111,11587
0,10178591,8528
0,3069395,15705
1,3069395,8219
0,5432491,16242
0,11503146,16242
0,8895792,6509
0,3924579,18055
1,3924579,8202
2,3924579,12254
3,3924579,6712
4,3924579,17427
0,7155102,7197
1,7155102,8787
0,2972514,351
1,2972514,7194
0,10254620,19676
0,5356305,20316
1,5356305,14448
0,5606087,12189
1,5606087,12719
0,7649757,12189
1,7649757,12719
0,11390679,4453
0,4172701,2113
0,5317290,2040
1,5317290,5575
0,10099455,16343
1,10099455,7442
2,10099455,6382
0,2943115,11474
1,2943115,3113
2,2943115,13902
3,2943115,13157
0,7062941,544
1,7062941,20277
2,7062941,10120
3,7062941,1717
4,7062941,14448
5,7062941,18698
0,7201714,544
1,7201714,20277
2,7201714,10120
3,7201714,1717
4,7201714,14448
5,7201714,18698
0,4410073,544
1,4410073,20277
2,4410073,10120
3,4410073,1717
4,4410073,18646
5,4410073,14448
6,4410073,18698
0,3300120,6004
1,3300120,12010
2,3300120,19247
3,3300120,248
4,3300120,14697
0,4952467,544
1,4952467,12010
2,4952467,19247
3,4952467,20277
0,10506062,544
1,10506062,20277
2,10506062,10120
3,10506062,1717
4,10506062,14448
5,10506062,18698
0,8840514,544
1,8840514,20277
2,8840514,10120
3,8840514,1717
4,8840514,14448
5,8840514,18698
0,4970533,544
1,4970533,20277
2,4970533,10120
3,4970533,1717
4,4970533,14448
5,4970533,18698
0,5593214,544
1,5593214,20277
2,5593214,10120
3,5593214,1717
4,5593214,14448
5,5593214,18698
0,2678488,13426
1,2678488,12189
0,5269553,15339
0,3448149,1084
1,3448149,7157
2,3448149,9163
3,3448149,15818
0,4451593,9617
0,6911857,17836
1,6911857,16593
2,6911857,19502
3,6911857,7157
0,4107792,6742
1,4107792,12995
0,2428696,18906
1,2428696,14448
0,6340039,13338
0,5725129,19676
0,7169990,16240
0,7513548,14448
0,6028086,3074
0,5431593,1553
1,5431593,19837
0,3213374,19676
0,8253857,19676
0,11625132,19676
0,8148185,16112
1,8148185,11914
0,590649,18106
1,590649,17034
2,590649,1227
3,590649,2095
0,10436793,19668
1,10436793,19017
2,10436793,19094
3,10436793,1227
4,10436793,6728
0,7447139,16121
1,7447139,19760
2,7447139,12636
0,7541651,3855
1,7541651,19760
2,7541651,12636
0,7652668,7161
1,7652668,12755
2,7652668,19760
3,7652668,12636
0,5684327,19760
1,5684327,14630
2,5684327,12636
0,6297863,9869
1,6297863,19760
2,6297863,12636
0,5413669,4504
1,5413669,19760
2,5413669,12636
0,7541929,19760
1,7541929,19563
2,7541929,14630
3,7541929,7489
4,7541929,12636
0,8545201,19760
1,8545201,8823
2,8545201,8691
3,8545201,12636
0,11688199,12276
1,11688199,19760
2,11688199,12636
0,8296735,19760
1,8296735,1921
2,8296735,14630
3,8296735,12636
0,7216163,19760
1,7216163,9581
2,7216163,12636
0,8345224,19760
1,8345224,18319
2,8345224,12941
3,8345224,12636
0,4415674,19760
1,4415674,668
2,4415674,12636
0,8672671,19760
1,8672671,9285
2,8672671,12636
0,7001001,19676
0,4979936,17064
1,4979936,11984
2,4979936,13934
0,5553364,12719
1,5553364,12636
0,2988372,248
1,2988372,6740
0,5041261,244
1,5041261,6740
0,6688868,239
1,6688868,6740
0,10103678,6740
1,10103678,233
0,142643,18146
1,142643,8875
0,3265787,1227
1,3265787,8823
2,3265787,8691
0,5728605,16249
0,5056136,314
1,5056136,4700
2,5056136,14448
0,11562030,19676
0,11575486,5640
1,11575486,7408
2,11575486,1769
3,11575486,16864
0,8544227,14388
0,11260854,19676
0,8351532,15041
1,8351532,18148
2,8351532,14448
0,11591866,4702
0,6199487,12197
0,10418154,19676
0,5735094,18229
1,5735094,14448
0,10058437,13650
0,8877473,14639
1,8877473,12523
0,10360102,3039
1,10360102,19782
2,10360102,13482
3,10360102,12719
4,10360102,2287
5,10360102,7194
0,6583871,13963
1,6583871,10862
2,6583871,13482
3,6583871,2287
0,2855440,4796
1,2855440,11818
0,4766213,8059
1,4766213,17427
0,7401863,11921
0,5146981,10589
1,5146981,5715
2,5146981,1563
0,8900453,16731
1,8900453,475
2,8900453,18698
0,10709378,5243
0,7988503,20010
0,7036507,13564
0,6713517,9289
0,3123671,10753
1,3123671,19232
2,3123671,18698
3,3123671,18925
0,1883875,1771
1,1883875,1857
2,1883875,17427
0,4872929,13425
1,4872929,19094
0,7541775,19676
0,70547,9214
1,70547,13366
2,70547,19868
0,8942990,7999
1,8942990,1106
2,8942990,1798
0,4884117,1305
1,4884117,2159
2,4884117,8163
0,7493963,12381
1,7493963,9016
0,8698715,19676
0,6296033,6329
1,6296033,5699
2,6296033,4984
3,6296033,12842
4,6296033,2784
0,7458046,20797
1,7458046,861
2,7458046,5699
3,7458046,7999
4,7458046,6019
0,2964020,5177
1,2964020,1106
2,2964020,13045
0,6443574,19348
1,6443574,19349
0,8825784,17534
1,8825784,12995
0,578849,3190
0,940509,20756
0,11268967,16957
1,11268967,17317
0,4318189,7938
0,3223087,20585
0,7313843,5417
0,8549126,2805
1,8549126,12719
2,8549126,18925
0,7541453,19676
0,10405340,490
1,10405340,3856
2,10405340,7369
0,6666459,3856
1,6666459,14448
0,3692805,15818
0,3221698,3650
0,4079917,4588
0,8905618,1131
0,11665326,5973
0,8502151,3417
0,3322493,145
1,3322493,15208
0,11522258,16500
0,10155507,19676
0,3329486,17542
1,3329486,12719
0,6095490,19676
0,7862293,9191
1,7862293,18525
2,7862293,1849
3,7862293,12636
4,7862293,7194
0,8558095,2670
1,8558095,10120
2,8558095,18527
0,448022,9163
0,10778170,14035
1,10778170,17307
0,540658,263
0,10183934,261
0,2060457,258
1,2060457,13482
2,2060457,2287
0,10038411,13409
1,10038411,12030
0,5914543,13482
1,5914543,2287
2,5914543,18698
0,3853580,4587
0,6370093,10268
0,4065115,8933
1,4065115,13564
0,59501,6278
1,59501,8221
2,59501,12422
3,59501,1678
4,59501,4963
0,2508722,4101
0,3149234,15517
0,10296777,17907
1,10296777,2805
0,6795630,4849
0,8560619,4008
1,8560619,10907
0,10942795,11097
1,10942795,19094
0,11594637,17172
1,11594637,14448
0,8113317,7311
1,8113317,17427
2,8113317,7194
0,6686712,16483
1,6686712,47
2,6686712,19017
0,11633680,14834
1,11633680,18636
2,11633680,14891
3,11633680,8187
4,11633680,12719
0,7369713,2848
1,7369713,9253
2,7369713,47
3,7369713,19017
0,5759496,17179
0,7764224,9076
1,7764224,13813
2,7764224,15339
3,7764224,12719
0,456018,5040
0,6436229,7800
0,7602442,17085
0,8494320,17085
0,1760933,17699
1,1760933,13589
2,1760933,13257
0,2362606,17699
1,2362606,13589
2,2362606,13257
0,7880273,10907
1,7880273,5773
0,10750841,17427
0,7923893,14448
0,205062,17427
0,8615275,17423
1,8615275,12767
2,8615275,11984
0,7269792,14448
0,6298697,9050
0,23956,17427
0,8016174,14448
0,1050909,17231
1,1050909,18349
2,1050909,17427
0,5893072,17427
0,8491596,17427
0,7091027,17427
0,8139398,17427
0,10065306,14448
0,8488151,3700
1,8488151,12636
0,8520091,3760
1,8520091,4527
0,11713392,14448
0,7918312,17427
0,6975057,12636
0,1047540,7320
0,1262849,8369
1,1262849,5973
0,6503263,4794
0,10527132,14953
1,10527132,7875
2,10527132,19119
0,8441074,4664
0,6852683,17977
1,6852683,15029
0,10024905,15042
0,7727138,6309
1,7727138,19017
0,8327408,9739
1,8327408,11766
2,8327408,8918
3,8327408,2682
4,8327408,6379
5,8327408,10604
6,8327408,10407
7,8327408,4776
0,7841030,15
0,11070461,4659
0,4135009,6960
0,5687342,3844
1,5687342,11914
0,5685540,4351
1,5685540,6155
0,7733407,18075
0,4172271,14195
1,4172271,1105
2,4172271,18636
0,1279286,8681
0,5183885,19676
0,11554263,19676
0,5196891,19676
0,3910761,19676
0,3931422,19762
1,3931422,18752
2,3931422,9531
3,3931422,9402
4,3931422,13589
5,3931422,1227
6,3931422,12719
0,10623552,12336
1,10623552,5416
2,10623552,12432
3,10623552,13482
4,10623552,17427
0,5250533,19676
0,10608923,18706
1,10608923,14448
0,6322113,19676
0,5015969,7976
1,5015969,9402
2,5015969,4588
3,5015969,20874
4,5015969,5334
5,5015969,1015
6,5015969,18925
0,8153865,5382
1,8153865,16618
2,8153865,5072
0,6781938,6649
1,6781938,17525
2,6781938,18698
0,6777632,19676
0,7860372,17584
1,7860372,19198
2,7860372,2312
3,7860372,18698
0,10317284,19676
0,6779545,19676
0,4143671,3043
1,4143671,9499
0,5066011,20798
1,5066011,12995
0,10039684,19676
0,3348959,19676
0,6296037,642
0,8330300,4008
1,8330300,17317
0,11360367,18719
1,11360367,14448
0,10519743,19676
0,6359986,18720
1,6359986,14448
0,8684230,1546
1,8684230,6422
0,4757858,19676
0,8263105,7971
0,5179468,8120
1,5179468,7319
2,5179468,12719
0,4874415,12719
1,4874415,9581
0,3367826,19676
0,11016474,2743
1,11016474,13287
2,11016474,12719
0,260550,9003
1,260550,1574
2,260550,20681
3,260550,16864
4,260550,15282
0,7775352,19676
0,8266890,11691
1,8266890,19063
0,5730115,2985
1,5730115,1920
0,4363792,14514
1,4363792,13153
0,10130334,16540
1,10130334,20228
2,10130334,11529
3,10130334,340
4,10130334,9402
5,10130334,18783
6,10130334,18925
0,7669887,15282
0,3719468,16999
1,3719468,18698
0,11558644,3945
1,11558644,239
2,11558644,12189
0,493241,270
1,493241,47
0,11521014,116
1,11521014,47
0,8230783,11097
0,8149033,10936
1,8149033,16570
0,11381419,1473
1,11381419,20400
2,11381419,19433
3,11381419,20874
4,11381419,7194
5,11381419,14448
0,4655279,3037
1,4655279,15442
0,4714837,7857
1,4714837,12432
0,7721572,19676
0,8733416,502
0,7542096,15550
0,3239360,239
1,3239360,13482
2,3239360,2287
0,3763048,19676
0,4198813,6716
1,4198813,9044
2,4198813,12719
0,5778535,6716
1,5778535,12719
0,8093591,9460
1,8093591,2459
2,8093591,11914
3,8093591,2287
4,8093591,1620
0,4874456,19995
1,4874456,11914
0,2266288,11586
1,2266288,4003
0,4328322,1105
0,7688750,16576
1,7688750,18567
2,7688750,10891
3,7688750,4776
0,7542060,14815
1,7542060,18567
2,7542060,10891
3,7542060,4776
0,8179558,6382
1,8179558,5973
2,8179558,9163
3,8179558,15818
4,8179558,14697
0,4901257,14448
0,7225059,19676
0,11483074,7000
1,11483074,12189
2,11483074,12719
0,5791737,10544
1,5791737,1152
2,5791737,8059
3,5791737,15818
4,5791737,12636
0,7579518,15107
1,7579518,7934
0,11636342,9425
0,5328225,4630
0,4879231,17251
1,4879231,15067
2,4879231,6581
3,4879231,20878
4,4879231,13589
5,4879231,18925
0,7541275,17172
1,7541275,17427
2,7541275,18925
0,2949522,1618
1,2949522,17427
2,2949522,7194
0,10985815,4199
1,10985815,15818
0,5495244,19676
0,4697220,4179
1,4697220,11070
2,4697220,16805
0,3884986,3447
1,3884986,7157
2,3884986,1227
3,3884986,11914
4,3884986,12636
0,7324254,3725
1,7324254,2287
0,10364788,4357
1,10364788,17427
0,6128848,6728
0,11495558,16933
1,11495558,8196
0,10686425,14114
1,10686425,16058
2,10686425,1791
0,5846093,2093
0,4908607,17977
0,2993224,15818
0,10229718,10888
1,10229718,12719
0,666696,15291
0,5560574,14630
0,10257411,15029
1,10257411,14630
0,11281233,13045
0,11614896,3844
0,11275364,4199
0,3881001,17388
1,3881001,13045
2,3881001,17427
0,7719298,7306
1,7719298,13482
2,7719298,17427
0,3671735,5599
0,11733971,15143
1,11733971,16593
0,8544940,8450
0,4982857,19676
0,5479228,19676
0,657962,18865
1,657962,207
2,657962,14448
0,7380906,18865
1,7380906,12995
2,7380906,14448
0,5344121,10936
1,5344121,16570
0,4380108,29
1,4380108,12210
0,4685793,12210
0,8013111,16467
1,8013111,16700
2,8013111,19063
3,8013111,261
0,5198489,6191
1,5198489,11341
2,5198489,16700
3,5198489,258
0,8040,17544
0,11506512,15818
0,6703786,15527
1,6703786,12995
0,7235750,16169
0,1017956,19676
0,8949974,16757
0,10018296,3476
0,8412390,18951
1,8412390,18567
2,8412390,10891
3,8412390,4776
0,8609282,13750
0,3053537,19836
0,4851305,3257
1,4851305,13178
0,10089384,19676
0,6517972,10824
1,6517972,15204
0,7526407,11470
1,7526407,80
0,8716009,6771
1,8716009,80
0,5540889,4212
0,10163173,9459
0,7546169,4815
1,7546169,17388
2,7546169,19094
0,6543476,19676
0,4273797,15114
1,4273797,17947
2,4273797,15103
3,4273797,19216
4,4273797,18698
5,4273797,18925
0,3141239,18982
1,3141239,14448
0,7385857,8279
0,4950128,11956
1,4950128,10250
2,4950128,12689
3,4950128,9483
4,4950128,14697
0,3706908,10936
1,3706908,16570
0,1532735,11095
0,8153858,1814
0,5542896,3844
1,5542896,3624
2,5542896,15818
3,5542896,18925
0,238751,12892
1,238751,17427
0,10213230,20409
1,10213230,15573
0,722905,1636
1,722905,227
0,4185366,10936
1,4185366,16570
0,8757572,19157
1,8757572,13479
2,8757572,10891
0,8479910,19017
0,3399775,10936
1,3399775,16570
0,3358749,20615
0,6109630,4108
0,5355683,3624
1,5355683,13765
0,8803063,19676
0,8697740,16717
0,23785,18598
1,23785,19412
0,7904856,20376
1,7904856,4280
0,8420329,5883
0,7126683,11743
1,7126683,11914
2,7126683,15818
0,11257087,5201
0,6426867,3725
0,8190642,17078
0,8504607,4379
0,3307889,19220
1,3307889,19017
2,3307889,19094
0,3596227,13126
0,10484685,13280
0,8748773,3632
1,8748773,16967
2,8748773,7157
3,8748773,13589
4,8748773,18698
0,7716256,19501
1,7716256,13909
2,7716256,13057
3,7716256,13524
4,7716256,14136
5,7716256,17317
6,7716256,7369
7,7716256,18694
8,7716256,12636
9,7716256,7194
0,6557909,3624
0,8321419,3624
0,6907507,20228
1,6907507,20629
2,6907507,14170
3,6907507,19433
4,6907507,7369
5,6907507,12636
6,6907507,18698
0,3856192,11723
1,3856192,12636
0,3846852,6881
0,8636338,3984
1,8636338,3869
0,10577568,20900
1,10577568,10176
0,3508092,19676
0,10720539,19676
0,10765594,17345
1,10765594,9581
0,4278965,16246
1,4278965,4700
2,4278965,20076
0,7477847,6561
1,7477847,7934
0,3007183,3538
1,3007183,9438
0,971982,80
0,7291291,15355
0,115910,19329
1,115910,14448
0,10195437,13780
0,4757776,19676
0,8315023,16235
1,8315023,13482
2,8315023,12416
3,8315023,18698
0,8921764,19330
1,8921764,14448
0,7695049,10019
0,126352,19676
0,797576,8126
0,10861314,19390
1,10861314,14448
0,6033972,244
0,5765777,239
1,5765777,9838
0,7647210,20615
1,7647210,7194
0,6738199,5465
1,6738199,18925
0,3287503,8941
1,3287503,11095
0,6569241,3725
1,6569241,12636
0,1331723,3685
1,1331723,7554
2,1331723,17388
0,10804583,19676
0,5368832,5421
0,10574355,15029
1,10574355,14697
0,8261762,19445
1,8261762,4776
2,8261762,14448
0,1394804,13010
1,1394804,18790
2,1394804,6433
3,1394804,15449
4,1394804,16801
5,1394804,189
6,1394804,10706
7,1394804,18698
0,6757473,1421
1,6757473,5813
2,6757473,9376
3,6757473,10523
0,8852004,19615
1,8852004,12638
2,8852004,6307
3,8852004,10407
0,5537510,19676
0,8807916,19676
0,6270053,19676
0,3260707,19676
0,10855674,13855
1,10855674,19553
2,10855674,7157
3,10855674,11914
0,4790456,2459
1,4790456,11914
0,8681472,132
0,3864991,7934
1,3864991,17977
0,6389321,520
0,5392181,4618
1,5392181,21022
0,8879244,5219
0,4320042,490
1,4320042,14630
0,11699427,2187
1,11699427,4674
2,11699427,7194
0,7336034,227
0,8133670,239
0,7189514,16467
0,7541631,20615
0,11227868,3847
0,4938655,6742
0,8881851,12719
1,8881851,17427
0,11401124,19772
0,11602642,21011
0,6781917,13032
0,3233379,6938
1,3233379,13482
2,3233379,2287
3,3233379,18698
0,6620352,15148
0,10212225,7784
0,980518,19676
0,3829033,15714
1,3829033,5109
2,3829033,13661
0,4860181,15282
0,4441651,9427
1,4441651,15196
2,4441651,308
3,4441651,19558
4,4441651,18698
0,10414772,9427
1,10414772,15196
2,10414772,19558
3,10414772,340
4,10414772,18698
0,3257118,9427
1,3257118,15196
2,3257118,347
3,3257118,19558
4,3257118,18698
0,8740159,124
1,8740159,19947
0,7189530,121
1,7189530,13482
2,7189530,2287
0,8465283,15517
0,4397114,116
1,4397114,13482
2,4397114,12719
3,4397114,2287
0,7569413,5429
0,7541818,3847
0,11342361,101
1,11342361,19017
2,11342361,13482
3,11342361,12719
0,6347992,6250
0,3212870,2502
1,3212870,9857
0,2709258,5428
0,4387980,11042
1,4387980,6712
0,8983701,5973
0,10055190,12956
1,10055190,14237
0,2123409,5141
0,7050276,352
1,7050276,80
2,7050276,19017
3,7050276,13482
4,7050276,12719
0,10657202,13004
1,10657202,14448
0,2926279,19676
0,10130681,10936
1,10130681,16570
0,3606762,19653
0,5238378,12502
1,5238378,6792
2,5238378,20878
0,8609487,14839
1,8609487,4347
2,8609487,18698
0,5531276,6712
1,5531276,11095
2,5531276,17427
0,5183657,19676
0,7629183,20343
1,7629183,1031
0,1095779,764
1,1095779,21017
2,1095779,18698
0,3429038,19676
0,11587831,12784
0,7542026,2897
1,7542026,15573
0,7468163,20538
1,7468163,5505
2,7468163,3624
0,4799426,16857
1,4799426,833
0,11587356,6784
1,11587356,14725
2,11587356,14630
0,8491503,600
1,8491503,13625
0,7331261,16312
1,7331261,532
0,8618803,9533
1,8618803,17264
0,10350745,7545
1,10350745,7778
2,10350745,502
0,5678781,4300
0,3874112,14498
1,3874112,7837
0,8250779,14369
0,6690015,195
0,7560305,13911
0,11149848,5478
1,11149848,16317
0,7541580,11241
1,7541580,2949
2,7541580,8927
0,4774549,13267
1,4774549,13121
2,4774549,3102
0,8949972,19676
0,774967,19676
0,8537460,7521
1,8537460,20281
2,8537460,2736
3,8537460,10441
4,8537460,18783
0,7708200,19676
0,8355913,16544
1,8355913,13157
0,904647,12808
1,904647,13157
0,8836327,5216
1,8836327,17552
0,1577316,20629
0,5210318,16112
0,10559733,19676
0,3844051,16368
0,7541568,9396
1,7541568,17140
0,8616093,12868
1,8616093,8187
0,3098568,20080
1,3098568,6821
0,8722454,10936
1,8722454,16570
0,10565305,19676
0,10611781,13991
1,10611781,244
0,10115608,6439
1,10115608,20815
2,10115608,12995
0,7155859,18619
1,7155859,17069
0,10523578,116
1,10523578,21
2,10523578,23
0,11670837,29
1,11670837,47
2,11670837,101
0,11179144,19676
0,10123030,116
1,10123030,20
2,10123030,19
0,10796294,15
1,10796294,17
2,10796294,116
0,8542980,7741
0,11565527,80
1,11565527,101
0,71636,80
1,71636,101
0,10220889,618
0,10132817,29
1,10132817,19
0,6887450,26
1,6887450,24
2,6887450,101
0,7452501,21
1,7452501,23
2,7452501,101
0,8795235,20
1,8795235,101
2,8795235,19
0,7802283,29
1,7802283,47
2,7802283,80
0,1427124,15
1,1427124,17
2,1427124,101
0,4989904,26
1,4989904,24
2,4989904,80
0,3614121,21
1,3614121,23
2,3614121,80
0,2842857,15
1,2842857,17
2,2842857,47
0,8747841,20
1,8747841,80
2,8747841,19
0,6105553,15
1,6105553,17
2,6105553,80
0,10365124,47
1,10365124,80
2,10365124,101
0,1884448,29
1,1884448,47
0,4255271,26
1,4255271,24
2,4255271,47
0,8615606,29
1,8615606,101
0,8189547,29
1,8189547,23
0,8545409,21
1,8545409,23
2,8545409,47
0,10329140,20
1,10329140,47
2,10329140,19
0,11724327,29
1,11724327,47
0,2710675,26
1,2710675,101
0,6321662,29
1,6321662,24
0,4789361,4384
1,4789361,16124
0,8399855,9960
0,5105672,4883
0,6050654,15235
0,3881160,20004
1,3881160,15696
0,6253880,19676
0,7025987,17345
0,8614974,16756
1,8614974,9438
0,4844876,9346
0,11386718,19810
1,11386718,14448
0,10509100,17407
1,10509100,29
0,8640142,16864
1,8640142,12995
0,10078261,16710
1,10078261,13987
0,11300758,4697
0,4085584,19792
0,6941082,7756
0,2999913,20587
1,2999913,10936
0,10524208,13431
1,10524208,4482
0,10896521,19676
0,5039151,233
0,6394937,12930
1,6394937,20877
2,6394937,14891
3,6394937,4300
0,6108838,19676
0,8247014,19676
0,8399874,19676
0,10047771,18774
1,10047771,20400
2,10047771,12636
0,668632,19676
0,2207160,19871
1,2207160,14448
0,5527572,15282
0,1400846,19676
0,5919443,2979
0,150770,7035
1,150770,9115
2,150770,13482
3,150770,2287
0,5654456,8892
1,5654456,13482
2,5654456,2287
0,4072427,11256
1,4072427,1227
2,4072427,12719
3,4072427,15818
4,4072427,14448
0,8408621,15780
1,8408621,14630
0,7030393,8244
1,7030393,15291
2,7030393,8691
0,6670883,18808
1,6670883,8528
0,7764615,5166
0,4774183,876
0,11640706,13224
0,6784593,19477
0,5212639,8913
0,10880433,5670
0,2981447,2515
0,8453675,13039
0,1070149,1589
0,8456935,20031
0,11689263,7859
